,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,playerID,name,gamesPlayed,scores,assists,goals,plusMinus,completions,completionPercentage,hockeyAssists,throwaways,stalls,drops,blocks,callahans,pulls,yardsTotal,yardsThrown,yardsReceived,hucksCompleted,huckPercentage,minutesPlayed,possessions,oEfficiency,pointsPlayed,oPointsPlayed,dPointsPlayed,position,height,weight,Rating,oeff_rating,goal_rating,assist_rating,block_rating,mean_rating,composite_rating
918,918,918,918,kromard,Kyle Romard,25,1.8,0.44,1.36,1.32,8.48,93.39,1.0,0.56,0.04,0.16,0.24,0.0,2.6,268.91,72.36,196.55,0.45,,17.82,19.4,41.65,19.08,11.56,7.52,Cutter,,,-1.9854485189437527,-0.7991551912891753,-0.3693856053508015,-1.1061476057642157,-1.636318835956584,-0.20535848146291613,-0.977751809590194
919,919,919,919,nzeman,Nick Zeman,38,1.32,0.5,0.82,1.32,3.42,87.25,0.24,0.39,0.03,0.13,0.53,0.0,0.05,,,,,,15.07,12.87,31.7,15.42,3.08,12.34,Defender,72.0,185.0,-4.562226440933989,-2.2753171341756797,-0.31751441317052914,-0.002580424582336895,-1.6281584965854377,-0.07181734248341069,-1.055892617128496
920,920,920,920,skelley,Sean Kelley,22,1.09,0.36,0.73,1.32,2.86,,0.14,0.23,0.0,0.09,0.55,0.0,0.05,,,,,,12.55,10.36,35.09,13.36,3.18,10.18,Defender,,,-2.151544243646579,-1.1558237758110235,-0.47550727094448775,-0.0988962336966046,-0.9915311102665475,-0.07528726548031521,-0.6804395976796659
921,921,921,921,ajohnston,Adam Johnston,13,2.85,1.23,1.62,1.31,10.08,87.92,0.0,1.38,0.0,0.46,0.31,0.0,0.0,,,,,,0.0,0.0,,8.54,4.31,4.23,,,,,0.0,-6.189938112900149e-18,0.0,1.6363871874882412e-17,,2.5434834404955655e-18
922,922,922,922,bschlaefe,Biz Schlaefer,13,1.46,0.85,0.62,1.31,6.31,,0.54,0.15,0.08,0.31,0.31,0.0,1.15,81.46,48.38,33.08,0.15,,15.38,8.15,56.6,11.92,0.85,11.08,Handler,,,1.4095238011198965,1.418615266621371,1.585088073721423,0.7994392789131232,-0.05364136126957752,0.25487477366642397,0.9373753144965848
923,923,923,923,csunde,Colin Sunde,13,1.92,1.62,0.31,1.31,19.0,95.37,1.08,0.62,0.0,0.15,0.15,0.0,0.08,196.31,172.46,23.85,1.15,83.33,15.4,16.69,53.92,13.46,13.0,0.46,Handler,72.0,175.0,1.5613073169445242,0.5050159584432128,0.03206725003173378,0.5158521815205489,0.7338965749208989,0.1046289098482987,0.44670799122909866
924,924,924,924,jabel,Justin Abel,13,1.54,0.77,0.77,1.31,9.31,93.08,0.62,0.69,0.0,0.0,0.46,0.0,3.54,102.69,61.54,41.15,0.15,,19.6,12.15,56.33,15.23,3.08,12.15,Handler,,,0.1189351630438821,0.3316565156774885,0.7356533343353094,-0.22657071804252915,0.1839337746824992,0.06453589228030508,0.256168226663192
925,925,925,925,mmoore,Mike Moore,13,1.23,0.46,0.77,1.31,2.92,,0.23,0.38,0.0,0.08,0.54,0.0,0.08,,,,,,12.22,10.69,45.32,16.77,1.0,15.77,Defender,,,0.5630892412509937,0.23645211158066115,-0.3733866928021821,-0.17237597936868593,-1.1218522886277718,-0.07890246896339,-0.35779071230449466
926,926,926,926,ndare,Nick Dare,13,2.15,1.69,0.46,1.31,36.08,95.52,1.77,1.31,0.0,0.0,0.46,0.0,0.15,,,,,,20.08,28.38,37.13,18.31,16.85,1.46,Handler,,,-0.3836088775401503,-0.7125233846196213,-1.0627265635448304,-0.1925815996683047,0.11988152516457366,-0.10177064206679354,-0.46198750566704566
927,927,927,927,rkeyfitz,Ryan Keyfitz,13,2.54,1.69,0.85,1.31,13.08,89.47,0.0,1.54,0.0,0.15,0.46,0.0,0.08,,,,,,0.0,0.0,,11.31,3.77,7.54,,,,,0.0,-6.189938112900149e-18,0.0,1.6363871874882412e-17,,2.5434834404955655e-18
928,928,928,928,rshephard,Ryan Shephard,13,1.0,0.38,0.62,1.31,3.62,,0.15,0.23,0.0,0.08,0.62,0.0,0.0,65.92,17.77,48.15,0.08,,14.32,8.38,44.04,12.85,1.38,11.46,Defender,,,-0.4532157410187875,-0.07709524583049615,-0.18837934010885063,0.19298364944784316,0.28116892310903774,0.030469976784231828,0.05216949665438352
929,929,929,929,sradlauer,Scott Radlauer,58,1.19,0.47,0.72,1.31,5.48,87.36,0.29,0.59,0.02,0.19,0.9,0.0,2.24,75.26,28.68,46.58,0.26,57.14,18.31,12.72,38.48,17.19,3.97,13.22,Defender,73.0,190.0,-3.4656544706825296,-1.806434422990276,-0.35972680101140875,-0.23649097574792824,0.5711220461427502,-0.025262901254634696,-0.4578825384017156
930,930,930,930,tgrant,Tyler Grant,13,1.85,1.15,0.69,1.31,6.77,84.62,0.92,1.15,0.0,0.08,0.69,0.0,10.54,,,,,,15.47,15.77,41.95,19.54,4.08,15.46,Handler,,,0.0052761494756808,0.028778557170572396,0.13777828610963377,0.032025689429369494,-0.08255516249047734,0.0293572015132209,0.02900684255477458
931,931,931,931,tnguyen,Tyler Nguyen,13,0.92,0.31,0.62,1.31,2.62,,0.31,0.15,0.0,0.0,0.54,0.0,0.0,50.23,6.69,43.54,0.0,,14.79,8.46,56.36,12.69,0.23,12.46,Defender,,,0.4413818759885166,0.49917062677304413,0.007560373540921907,-0.015964342596688975,-0.17168955508900435,0.008459081859551134,0.07976927565706816
932,932,932,932,adavis1,Alex Davis,30,0.8,0.23,0.57,1.3,4.53,89.47,0.4,0.5,0.03,0.1,1.1,0.0,0.17,,,,,,17.48,16.4,34.96,20.47,6.07,14.4,Cutter,70.0,165.0,1.4551110070644762,0.07687018680074999,0.48909980582934354,-1.199945319227717,0.2894318031844937,-0.06802672099653352,-0.08613588085328244
933,933,933,933,dkim,Drew Kim,10,2.0,1.4,0.6,1.3,13.5,93.1,1.2,0.8,0.0,0.0,0.1,0.0,0.0,,,,,,13.84,20.4,55.39,16.8,14.5,2.3,Handler,,,2.2565263087934606,1.0019113707907203,-0.46279915552251805,-0.021807009848238627,-0.0876550432372952,-0.033190518912282835,0.10741254054566712
934,934,934,934,dsuvorov,Dmitry Suvorov,23,1.39,0.78,0.61,1.3,9.04,97.65,0.78,0.17,0.0,0.13,0.22,0.0,0.0,130.21,30.79,99.42,0.16,,14.16,12.87,47.97,12.17,8.65,3.52,Cutter,67.0,145.0,-0.8604193347122278,0.24018758111644695,-0.805850642580082,0.42882768284529205,0.20794709034738434,-0.002357335712389661,0.017777927932260323
935,935,935,935,eshipway,Emmet Shipway,10,1.4,0.8,0.6,1.3,5.7,,1.0,0.2,0.0,0.0,0.1,0.0,1.7,90.0,53.4,36.6,0.4,,16.95,10.5,50.48,16.8,2.7,14.1,Handler,,,0.2484149975934638,0.417538985459448,0.6331760177609692,-0.20322023591580757,-0.9613063594571657,0.017211097149315933,-0.028452898038139024
936,936,936,936,jcari,Joey Cari,66,2.26,1.26,1.0,1.3,17.58,92.5,1.26,1.17,0.0,0.3,0.52,0.0,0.02,59.0,43.38,15.63,0.0,,13.79,17.27,46.84,15.71,11.15,4.56,Handler,66.0,150.0,-0.2648274061440001,-0.5809323743492211,0.4282351076814584,-0.5531541643517538,1.0320190398022082,0.02778624792650373,0.08154190219567292
937,937,937,937,jnorris,Josh Norris,10,2.2,1.7,0.5,1.3,32.1,95.54,1.7,1.0,0.1,0.1,0.2,0.0,0.0,,,,,,20.42,27.7,46.57,20.4,18.5,1.9,Handler,,,0.8076723255749261,-0.3079979334876211,-1.340397462631514,-0.5052712100571252,-0.5732549629641934,-0.18858607057840418,-0.6817303922851135
938,938,938,938,lbroderic,Luke Broderick,23,1.57,1.22,0.35,1.3,9.04,88.51,0.3,1.09,0.0,0.04,0.87,0.0,0.78,,,,,,9.37,8.57,31.47,15.35,2.7,12.65,Handler,,,-1.920489362625748,-0.9387850183680031,-0.11260394477967654,0.032776700744965324,-0.155447033678691,0.0034790631534227664,-0.29351482402035134
939,939,939,939,lrehfuss,Luke Rehfuss,23,0.78,0.26,0.52,1.3,2.61,,0.17,0.13,0.04,0.0,0.65,0.0,0.0,58.83,6.52,52.3,0.0,,16.11,8.0,54.35,14.52,0.0,14.52,Defender,,,1.5247229132890043,1.129448524148143,-0.10131789422756919,-0.10200951004326368,-0.574871556522863,-0.025970855661111666,0.08781239083861175
940,940,940,940,rjames,Ryan James,10,0.9,0.2,0.7,1.3,3.6,,1.1,0.2,0.0,0.0,0.6,0.0,0.0,,,,,,10.0,10.7,46.73,13.4,1.1,12.3,Defender,,,0.8716216965053819,0.4665292700547793,-0.1307280791352823,-0.11383269227713945,-0.40705340410399304,-0.02416385216652353,-0.04627122636540887
941,941,941,941,rlepore,Ryan Lepore,10,1.5,0.5,1.0,1.3,3.7,,0.5,0.3,0.0,0.3,0.4,0.0,0.0,,,,,,12.52,10.7,50.47,14.7,3.1,11.6,Defender,71.0,,3.252744137298376,2.132193955209828,0.25514368545107563,-0.11339807779087742,-1.3517601720455923,-0.021449151296384226,0.23054484770610856
942,942,942,942,shenderso,Samuel Henderson,10,1.5,1.4,0.1,1.3,6.6,,0.0,0.9,0.0,0.2,0.9,0.0,0.0,,,,,,0.0,0.0,,4.8,2.8,2.0,,,,,0.0,-6.189938112900149e-18,0.0,1.6363871874882412e-17,,2.5434834404955655e-18
943,943,943,943,szaccaro,Sonny Zaccaro,63,2.08,1.49,0.59,1.3,24.03,94.57,1.78,1.19,0.05,0.1,0.51,0.0,0.13,,,,,,19.12,22.43,49.4,21.05,11.41,9.63,Handler,70.0,170.0,2.902905204067133,1.367218770036569,-1.1188407529744582,-0.2684323932374838,-0.28564903535065095,-0.1301683627762916,-0.07642585288150598
944,944,944,944,twissel,Tad Wissel,23,1.96,1.48,0.48,1.3,21.0,94.52,1.48,0.91,0.0,0.04,0.3,0.0,0.22,,,,,,15.01,15.7,55.68,18.09,5.39,12.7,Handler,,,6.163511340081222,3.9233143218974864,-0.35399728398002195,0.7827254876811288,-1.6755558009466391,0.01447512288257686,0.6691216811629885
945,945,945,945,bmccann,Brendan McCann,45,1.71,1.04,0.67,1.29,13.73,90.09,0.78,1.18,0.02,0.02,0.78,0.0,7.42,128.36,94.64,33.71,0.43,50.0,20.94,14.91,41.28,21.62,3.84,17.78,Handler,68.0,155.0,0.0197967977891507,0.8376394925526645,0.6647131945364367,-0.13748663575436934,-0.7127285300778043,0.03658957081787087,0.1630343803142319
946,946,946,946,chawkins,Carter Hawkins,14,1.36,1.21,0.14,1.29,15.5,96.44,0.86,0.29,0.0,0.0,0.21,0.0,0.07,141.86,107.36,34.5,0.36,,16.04,11.14,62.82,13.64,5.21,8.43,Handler,,,4.2434824057153,2.5025076975225917,-0.18672153413190304,0.7115398394267272,-0.06280578774907797,0.07880735792467185,0.7411300537670845
947,947,947,947,dnaruo,Daniel Naruo,21,1.24,0.81,0.43,1.29,5.62,93.65,0.33,0.33,0.0,0.19,0.57,0.0,0.33,,,,,,11.68,12.67,36.84,12.76,5.29,7.48,Defender,70.0,190.0,-1.7788219305154287,-0.8150288616346348,-1.1909117499734545,0.5821858530169393,0.1557609622353906,-0.022328181670033403,-0.31699844908893987
948,948,948,948,ejohnson1,Eric EJ Johnson,17,2.88,2.18,0.71,1.29,20.94,89.67,1.59,1.88,0.12,0.29,0.59,0.0,3.0,,,,,,21.97,24.59,41.63,21.88,12.82,9.06,Handler,72.0,180.0,-0.3581054398823952,-0.7120704122684918,-0.9195118643736043,0.6228711913427643,-0.8393881739664977,-0.027406043679272837,-0.4620248148164574
949,949,949,949,gpoole,Glenn Poole,35,2.26,1.63,0.63,1.29,15.63,92.24,0.8,1.26,0.03,0.23,0.51,0.0,1.29,,,,,,12.0,13.03,43.86,17.71,8.4,9.31,Handler,69.0,160.0,-0.7995901499475623,-0.34055690066227384,-0.07834114075684001,0.8009135497211789,-0.4917472390796104,0.0841737935927974,-0.027432932694386333
950,950,950,950,jjohnson,Jesse Johnson,28,1.18,0.18,1.0,1.29,5.0,95.24,0.61,0.18,0.07,0.14,0.43,0.0,0.04,110.16,18.11,92.05,0.0,,13.89,11.18,52.72,12.64,5.86,6.79,Defender,73.0,185.0,5.580804329761179,3.099252343200997,0.8313704652810473,-0.6983422403567672,-0.8634794330857568,-0.018428094909840504,0.59220028375988
951,951,951,951,jseyler,Jared Seyler,14,1.71,0.43,1.29,1.29,2.86,,0.36,0.64,0.0,0.21,0.43,0.0,0.0,,,,,,12.15,14.29,35.0,13.14,6.64,6.5,Defender,,,0.6919590442528971,0.15986247310942162,0.41475631977573374,-0.004464804043728752,-0.48482110363542397,0.03677091124922554,0.02133322130150067
952,952,952,952,lshank,Landon Shank,14,1.43,0.43,1.0,1.29,8.21,93.5,0.86,0.43,0.0,0.14,0.43,0.0,0.0,93.43,43.43,50.0,0.07,,17.18,12.86,51.11,14.79,5.14,9.64,Cutter,70.0,,-0.8255378624269928,0.09069765012651043,0.2572718144185382,-0.6449042206918473,0.25826492157312425,-0.02620194753818607,-0.0096674586434186
953,953,953,953,staylor1,Skylohr Taylor,17,1.12,0.12,1.0,1.29,2.71,,0.12,0.18,0.0,0.0,0.35,0.0,0.0,25.33,4.33,21.0,0.0,,11.07,9.12,34.84,13.29,2.76,10.53,Defender,73.0,173.0,-0.9717027817319094,-0.22792872919314047,0.12448079527196926,-0.15971666085560357,-0.85432656606882,-0.02146712382642807,-0.2793727902113987
954,954,954,954,wvu,William Vu,38,3.42,2.82,0.61,1.29,23.68,86.12,1.68,3.32,0.0,0.13,1.32,0.0,3.61,,,,,,21.89,26.11,40.93,22.92,12.03,10.89,Handler,,,0.1481846018382858,-0.360691530834748,-0.8657606993839944,2.2777300827707303,2.599787908588125,0.29169698523642046,0.9127664402850282
955,955,955,955,cnewell,Connor Newell,25,2.68,1.44,1.24,1.28,23.96,93.16,2.2,1.52,0.04,0.24,0.36,0.0,0.0,249.16,151.6,97.56,0.24,54.55,23.82,25.64,50.55,21.0,19.64,1.36,Cutter,,,-0.386588434584393,-0.918271804396629,-2.011882796181385,-0.8454467163245125,-0.5277167288624703,-0.28928620739728556,-1.0758295114412493
956,956,956,956,gbevan,Geoff Bevan,64,2.73,1.81,0.92,1.28,18.36,89.97,1.0,1.56,0.08,0.19,0.3,0.0,5.52,376.28,263.12,113.16,1.6,65.57,20.5,20.0,42.73,20.28,10.19,10.09,Handler,73.0,170.0,-0.3872810052594052,-1.1929946938919531,0.5293292122052407,1.1183784072316476,-1.3092347631228411,0.1489920916396464,-0.2136304593944765
957,957,957,957,rrunner,Robert Runner,25,1.88,1.24,0.64,1.28,18.36,90.18,1.36,1.72,0.04,0.04,1.16,0.0,7.52,,,,,,21.66,19.88,37.63,22.16,4.44,17.72,Handler,,,-2.349149402195479,-1.3341517592659407,0.11321523107757758,-0.30197576356859723,0.9530419887148113,0.024793714316812304,-0.14246757576053723
958,958,958,958,wturner,Will Turner,43,1.37,0.86,0.51,1.28,16.05,92.99,1.21,0.95,0.02,0.14,1.0,0.0,6.42,97.35,68.18,29.18,0.24,,21.73,16.56,44.24,20.09,5.14,14.95,Defender,71.0,155.0,1.5598714268525198,0.6867840198183279,-1.3381096535422952,-0.1672238760918066,-0.23627859566483175,-0.13713081317585013,-0.26370702637015137
959,959,959,959,adub,Antoine Dubé,11,1.18,0.27,0.91,1.27,2.36,,0.18,0.18,0.0,0.18,0.45,0.0,0.0,55.18,6.55,48.64,0.0,,17.6,9.18,44.55,16.0,3.0,13.0,Defender,,,0.1985442896162245,0.17670385544294226,0.19489028155109744,-0.2806885238860876,-0.825354753120366,-0.027941825870206865,-0.18361228500310348
960,960,960,960,imccosky,Ian McCosky,22,1.09,0.82,0.27,1.27,9.27,97.14,1.05,0.23,0.0,0.09,0.5,0.0,0.05,94.5,45.23,49.27,0.14,,19.38,11.95,52.47,16.86,2.59,14.27,Handler,,,-0.4510641364743617,0.035311588213703594,0.03584839998295191,-0.35993640400492527,0.21883250819067504,-0.015122061462370601,-0.017485976904398674
961,961,961,961,mgoderre,Miguel Goderre,64,2.13,1.23,0.89,1.27,25.42,94.54,1.69,1.16,0.03,0.27,0.56,0.0,0.02,249.38,195.24,54.14,0.19,,22.32,25.78,44.0,21.06,15.41,5.66,Cutter,70.0,135.0,-1.0350505335316549,-1.071949923004446,-2.5113043458636377,-0.8123750241139415,-0.4141172174776474,-0.3280780156857442,-1.202436627614918
962,962,962,962,mgroeber,Michael Groeber,11,2.0,1.55,0.45,1.27,7.36,,0.0,1.09,0.0,0.09,0.45,0.0,0.0,,,,,,0.0,0.0,,5.0,2.64,2.36,,,,,0.0,-6.189938112900149e-18,0.0,1.6363871874882412e-17,,2.5434834404955655e-18
963,963,963,963,nhirannet,Nick Hirannet,15,3.33,2.2,1.13,1.27,17.13,90.18,0.0,1.87,0.0,0.6,0.4,0.0,0.0,,,,,,0.0,0.0,,9.67,6.07,3.6,,,,,0.0,-6.189938112900149e-18,0.0,1.6363871874882412e-17,,2.5434834404955655e-18
964,964,964,964,owatt,Owen Watt,37,2.57,1.32,1.24,1.27,7.86,82.91,0.78,1.49,0.03,0.3,0.49,0.0,0.27,178.86,78.86,100.0,0.71,,19.64,20.81,40.78,18.92,10.92,8.0,Cutter,74.0,190.0,-3.824962513884641,-1.995610483051448,-0.9895925048631937,0.006357596810665579,-0.6482167636321221,-0.09893273613837163,-0.9067655386840245
965,965,965,965,rpurcell,Ryan Purcell,48,3.25,2.58,0.67,1.27,29.31,91.84,1.96,2.21,0.04,0.21,0.44,0.0,0.4,157.5,180.25,-22.75,0.25,,20.72,25.71,44.81,21.52,14.38,7.15,Handler,68.0,160.0,0.5103999926198374,-0.5066139334769555,-1.2617613845217213,1.4058168770888622,-0.3431541448084587,0.04925820497334165,-0.17642814642956833
966,966,966,966,ccobb,Chip Cobb,23,1.78,0.61,1.17,1.26,5.26,84.03,0.35,0.87,0.13,0.35,0.7,0.0,0.22,,,,,,9.11,10.3,38.82,11.61,5.13,6.48,Defender,,,-0.6665925401293731,-0.5932855134539982,0.1274159992166079,-0.2632450102064812,-0.5291669479665694,-0.021749132804718102,-0.3145703681026102
967,967,967,967,jagan,John Agan,23,1.09,0.35,0.74,1.26,4.26,94.23,0.35,0.22,0.0,0.04,0.43,0.0,0.04,,,,,,13.87,12.09,46.76,14.48,2.52,11.96,Defender,,,0.7850582511001205,0.7559060653107822,-0.32290516521319906,-0.13780582057420612,-1.260687948465333,-0.07507016942914092,-0.24137321723548902
968,968,968,968,jbellavan,Joel Bellavance,31,3.35,2.35,1.0,1.26,29.16,92.06,2.45,2.0,0.06,0.35,0.26,0.0,0.29,,,,,,21.18,26.74,45.6,22.81,16.1,6.71,Handler,,,1.3713062355276908,0.24838202549235747,-0.084624936813094,0.49779519116839815,-1.226833645566981,0.022341661700924664,-0.14132034142982985
969,969,969,969,ppierce,Player Pierce,57,2.26,1.86,0.4,1.26,20.56,92.87,1.61,1.53,0.05,0.07,0.6,0.0,4.47,186.87,158.87,28.0,0.87,72.22,17.92,16.53,49.58,18.28,10.16,8.12,Handler,75.0,,3.296092952479463,1.4927236774229462,-1.1986108339456036,0.49477449928174344,1.19459358335432,0.0034903811289524653,0.4958702315283515
970,970,970,970,sgudeman,Seth Gudeman,23,0.7,0.17,0.52,1.26,4.3,95.19,0.3,0.22,0.0,0.04,0.83,0.0,0.48,61.52,9.35,52.17,0.17,,15.98,8.43,56.19,14.17,2.04,12.13,Defender,,,2.953569808207233,1.786225735826416,-0.5020482921240909,-0.2888567726063021,0.48343914254142056,-0.04774955053544524,0.36968995340936095
971,971,971,971,tgoforth,Taylor Goforth,27,0.96,0.63,0.33,1.26,3.7,83.33,0.26,0.63,0.0,0.04,0.96,0.0,0.67,,,,,,12.71,11.67,32.7,14.22,2.81,11.41,Defender,,,-3.0639113265654063,-1.596009827008219,-1.212996589085881,0.43152715527253727,0.7166049646150319,-0.02210314126166424,-0.4152185740516327
972,972,972,972,acarleton,Andrew Carleton,44,1.45,0.57,0.89,1.25,9.39,96.05,0.77,0.3,0.0,0.18,0.27,0.0,0.0,,,,,,15.82,19.57,48.2,18.39,11.39,7.0,Cutter,,,0.0377993634714365,0.2665371947249603,-1.9737649788998888,-1.1425644447443273,-0.8361218572567775,-0.3311948903645951,-0.9214785215440083
973,973,973,973,dbrandolp,David Brandolph,32,4.38,3.53,0.84,1.25,24.75,88.49,0.0,3.22,0.0,0.38,0.47,0.0,0.16,,,,,,0.72,0.91,,15.75,10.44,5.31,,,,,0.0,-6.189938112900149e-18,0.0,1.6363871874882412e-17,,2.5434834404955655e-18
974,974,974,974,kalzahran,Khalid Al-Zahrani,20,0.8,0.15,0.65,1.25,2.75,,0.3,0.25,0.0,0.1,0.8,0.0,0.0,,,,,,13.56,10.85,29.03,14.9,1.4,13.5,Defender,70.0,144.0,-2.234707277916576,-0.7711060537157065,-0.1869523135603287,-0.10122500737844191,0.19711886864433337,-0.006599822986826134,-0.21554112650253596
975,975,975,975,mbordelea,Mathieu Bordeleau,12,1.33,0.42,0.92,1.25,8.92,89.92,1.0,1.0,0.0,0.25,1.17,0.0,0.17,,,,,,19.59,21.42,39.69,19.17,10.75,8.42,Defender,,,1.2775989130366392,0.144756305368185,-0.9163569038274803,-0.9263251608408171,0.36040475431613006,-0.1649738921863638,-0.3343802512459956
976,976,976,976,mdregni,Marco Dregni,12,1.92,0.33,1.58,1.25,11.42,93.2,1.17,0.83,0.0,0.17,0.33,0.0,0.0,147.08,33.75,113.33,0.08,,17.06,18.83,52.65,15.25,12.83,2.42,Cutter,72.0,145.0,0.2850521825147695,0.269027723145268,-0.06535705381825309,-1.4461556522132513,0.07120409905946372,-0.15618158759536818,-0.29282022095669313
977,977,977,977,mobrien,Matt O'Brien,55,1.27,0.35,0.93,1.25,4.45,86.88,0.47,0.53,0.0,0.35,0.85,0.02,0.42,110.92,36.62,74.31,0.23,,17.42,15.0,35.52,18.05,3.44,14.62,Cutter,70.0,170.0,-4.889860656686589,-1.8982725640374598,-0.43400602228359736,-0.7262269570779167,0.3472793605041733,-0.09709554114915299,-0.6778065457237001
978,978,978,978,nbetsch,Nicholas Betsch,16,2.56,1.5,1.06,1.25,19.25,91.67,1.38,1.44,0.0,0.44,0.56,0.0,0.0,295.38,131.56,163.81,0.75,75.0,24.16,23.06,41.19,19.44,16.44,3.0,Cutter,,,-2.559967658031584,-1.3252585236585737,-1.0475734668461874,0.28539706661797626,0.8648586326512091,-0.018414344860547698,-0.30564407280889394
979,979,979,979,rlenta,Ross Lenta,16,2.0,0.81,1.19,1.25,10.5,94.38,1.38,0.63,0.0,0.31,0.19,0.0,0.0,,,,,,13.91,18.94,45.87,14.69,12.63,2.06,Cutter,,,0.8579925467799197,0.5852420346183833,-1.1440304066864526,-0.34035327325243375,-0.41993577760832373,-0.14563516282544495,-0.32976935573220667
980,980,980,980,rpaust,Rami Paust,28,2.54,1.89,0.64,1.25,17.61,91.47,1.29,1.43,0.07,0.25,0.39,0.0,0.07,244.4,138.72,105.68,0.6,45.45,18.54,18.43,51.16,16.5,11.21,5.29,Handler,,,0.3949218853192437,-0.14881717296365546,-0.29155370300878264,0.9481313800960979,0.816647900793592,0.12762004936839377,0.33110210122931294
981,981,981,981,cgibson,Chris Gibson,34,1.91,0.91,1.0,1.24,9.26,91.3,1.38,0.76,0.0,0.18,0.26,0.0,0.0,,,,,,18.46,21.29,52.21,19.15,12.88,6.26,Cutter,74.0,170.0,2.537123364152727,1.7350380763781021,-1.837783407589663,-0.9097240298652067,-1.097555484304217,-0.3006376452191705,-0.5275062113452462
982,982,982,982,ejanin,Eli Janin,25,3.44,3.04,0.4,1.24,32.32,90.99,2.08,2.68,0.0,0.04,0.52,0.0,1.28,616.0,453.0,163.0,4.0,,20.83,27.92,47.13,20.8,16.36,4.44,Handler,,,2.065623649868346,0.2870959221916089,-1.846452567010413,1.8185116251252629,0.2876330361939609,0.06494799275474013,0.13669700412510494
983,983,983,983,ahuels,Alan Huels,26,0.77,0.19,0.58,1.23,2.04,,0.12,0.27,0.0,0.08,0.81,0.0,10.04,,,,,,9.99,7.73,28.86,17.27,3.15,14.12,Defender,,,-0.1052561450014209,0.04068597436004708,-0.6473133982568118,-0.3597964049500479,-0.33148998066407737,-0.09837066762689127,-0.3244784523777225
984,984,984,984,fmogollon,Francisco Mogollon,13,2.23,1.31,0.92,1.23,6.15,,1.08,1.38,0.08,0.38,0.77,0.0,0.54,,,,,,16.45,18.46,37.5,18.23,3.77,14.46,Handler,,,-0.209192763810494,-0.08698736662023408,0.6129752762037318,0.39406082902902617,0.004040933836431644,0.11893347396831931,0.2310224181122389
985,985,985,985,pbender,Peter Bender,13,3.62,1.62,2.0,1.23,17.62,88.42,1.15,2.15,0.0,0.54,0.31,0.0,0.15,,,,,,20.77,29.15,37.47,19.85,17.38,2.46,Cutter,,,-1.0300366631075042,-0.8652397327996587,-0.21040449688565568,-0.19658252705301663,-0.6615394957568012,-0.05022804172352776,-0.48344156312378306
986,986,986,986,rallan,Rob Allan,13,1.0,0.08,0.92,1.23,3.69,,0.0,0.15,0.0,0.15,0.54,0.0,0.0,,,,,,0.39,0.31,,12.38,4.15,8.23,,,,,0.0,-6.189938112900149e-18,0.0,1.6363871874882412e-17,,2.5434834404955655e-18
987,987,987,987,sxu,Scott Xu,40,2.58,1.8,0.78,1.23,22.25,91.38,1.3,1.8,0.03,0.25,0.7,0.0,1.03,58.73,46.91,11.82,0.18,,17.84,17.2,41.86,20.5,10.38,10.13,Handler,68.0,160.0,-0.5362997681137626,-0.8845139677912778,0.31021725565857083,0.4241431741210159,0.12993002043711527,0.09859968641747703,-0.00505587939364395
988,988,988,988,trobinson,Tanner Robinson,26,1.27,0.73,0.54,1.23,7.88,93.61,0.5,0.5,0.04,0.15,0.62,0.0,0.04,95.88,58.23,37.65,0.12,,15.79,11.42,54.21,13.85,4.62,9.23,Defender,,,1.3217368635460176,0.6021101667475556,-0.4756663850238518,0.5190828911342299,0.30348773589659633,0.04236510177433537,0.2372536021886325
989,989,989,989,vbrussel,Peter Van Brussel,13,1.62,1.15,0.46,1.23,14.46,93.07,0.69,0.92,0.0,0.08,0.62,0.0,8.62,,,,,,16.75,12.23,42.14,17.08,2.92,14.15,Handler,75.0,170.0,0.6919142801519863,0.8210126311458933,0.19271835544116905,0.47097399799352796,-0.06584772430287758,0.0861543510875629,0.35471431506942813
990,990,990,990,wmekler,Wyatt Mekler,13,2.38,1.23,1.15,1.23,27.0,94.61,1.69,1.15,0.08,0.31,0.31,0.08,0.0,214.14,123.43,90.71,0.29,,22.49,22.92,42.95,18.85,15.38,3.46,Handler,71.0,160.0,-1.407468816372598,-1.1831042923507173,0.2497429833904752,-0.9402947283411289,-0.26771256834213997,-0.0798620336448288,-0.5353421514108778
991,991,991,991,bbaker,Brian Baker,18,1.39,0.28,1.11,1.22,3.28,,0.22,0.56,0.0,0.28,0.67,0.0,0.17,,,,,,13.14,12.89,33.19,14.72,2.33,12.39,Defender,,,-2.31155847453898,-1.2049767457516287,0.48807865865297845,-0.03519103025162289,-0.6978925011733331,0.03251603154580613,-0.3624954046309016
992,992,992,992,bnelson,Ben Nelson,82,2.22,1.49,0.73,1.22,20.76,93.93,1.46,1.13,0.0,0.16,0.29,0.0,0.18,34.0,43.0,-9.0,0.0,,13.79,14.82,52.1,15.46,8.09,7.38,Handler,74.0,178.0,2.850599983167952,1.8432190961621189,-0.12912737066002916,0.3564886687121925,-0.7369907893226579,0.019051790642811237,0.33339740122290606
