,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,playerID,name,gamesPlayed,scores,assists,goals,plusMinus,completions,completionPercentage,hockeyAssists,throwaways,stalls,drops,blocks,callahans,pulls,teams,year,pointsPlayed,oPointsPlayed,dPointsPlayed,minutesPlayed,possessions,oEfficiency,yardsTotal,yardsThrown,yardsReceived,hucksCompleted,huckPercentage,height,weight,predicted position,player_id,oscorerate,dscorerate,o_point_on_off_rating,d_point_on_off_rating,total_on_off_rating,Rating,oeff_rating,goal_rating,assist_rating,block_rating,mean_rating,composite_rating
73,73,73,73,73,73,hrasmusse,Hans Rasmussen,12,3.33,0.92,2.42,1.58,9.92,92.97,0.0,1.58,0.0,0.67,0.5,0.0,0.0,IND,2012,,,,,,,,,,,,,,,,,,,,,,0.0,-6.189938112900149e-18,0.0,1.6363871874882412e-17,,2.5434834404955655e-18
74,74,74,74,74,74,lmurphy,Lucas Murphy,7,1.57,1.29,0.29,1.57,6.0,91.3,0.0,0.86,0.0,0.0,0.86,0.0,0.0,CON,2012,,,,,,,,,,,,,,,,,,,,,,0.0,-6.189938112900149e-18,0.0,1.6363871874882412e-17,,2.5434834404955655e-18
75,75,75,75,75,75,abarnhart,Andy Barnhart,9,1.11,0.56,0.56,1.56,3.56,88.89,0.0,0.44,0.0,0.11,1.0,0.0,0.0,DET,2012,,,,,,,,,,,,,,Defender,,,,,,,0.9768758985289832,-0.06417756354969249,-0.8106813506445935,0.2353198591551418,0.5231397906695977,-0.0141866957747401,-0.029099816092386627
76,76,76,76,76,76,mhuber,Marc Huber,8,1.5,1.13,0.38,1.5,9.88,97.53,0.0,1.5,0.0,0.13,1.63,0.0,0.0,IND,2012,,,,,,,,,,,,,,,,,,,,,,0.0,-6.189938112900149e-18,0.0,1.6363871874882412e-17,,2.5434834404955655e-18
77,77,77,77,77,77,bblatz,Ben Blatz,11,2.73,1.09,1.64,1.45,14.82,97.02,0.0,1.64,0.0,0.82,1.18,0.0,0.0,CIN,2012,,,,,,,,,,,,,,Defender,,,,,,,-0.3005128110479888,-0.12758471087521997,0.0403606195989122,0.3117703191990832,-1.1062219195219516,0.016634146303181427,-0.22041892289979403
78,78,78,78,78,78,jmeyers,Jeff Meyers,9,1.22,0.44,0.78,1.44,4.11,88.1,0.0,0.56,0.0,0.0,0.78,0.0,0.0,CLB,2012,,,,,,,,,,,,,,,,,,,,,,0.0,-6.189938112900149e-18,0.0,1.6363871874882412e-17,,2.5434834404955655e-18
79,79,79,79,79,79,tburns,TJ Burns,9,2.0,0.44,1.56,1.44,7.44,98.53,0.0,1.0,0.0,0.22,0.67,0.0,0.0,ROC,2012,,,,,,,,,,,,,,Cutter,,,,,,,-0.1599053775220629,0.17981021727319857,0.6394235632438234,-0.817617055721954,1.9459896047125311,0.049039204879812864,0.4869015823768998
80,80,80,80,80,80,bmurphy,Ben Murphy,12,2.83,1.0,1.83,1.42,13.25,95.21,0.0,1.75,0.0,0.33,0.67,0.0,0.0,DET,2012,,,,,,,,,,,,,,Handler,,,,,,,1.1933977323884666,0.8041364535392589,-0.044214742106243564,-0.24788096454244038,-0.29885072009979585,-0.027855978781336933,0.053297506697694785
81,81,81,81,81,81,dgrandoni,Dana Grandoni,12,2.0,0.75,1.25,1.42,7.0,90.32,0.0,0.75,0.0,0.33,0.5,0.0,0.0,RIR,2012,,,,,,,,,,,,,,,,,,,,,,0.0,-6.189938112900149e-18,0.0,1.6363871874882412e-17,,2.5434834404955655e-18
82,82,82,82,82,82,jkozicky,Joseph Kozicky,10,1.5,0.4,1.1,1.4,5.2,89.66,0.0,0.6,0.0,0.0,0.5,0.0,0.0,CIN,2012,,,,,,,,,,,,,,,,,,,,,,0.0,-6.189938112900149e-18,0.0,1.6363871874882412e-17,,2.5434834404955655e-18
83,83,83,83,83,83,rsteinhau,Rafe Steinhauer,10,3.0,1.6,1.4,1.4,14.6,92.99,0.0,1.7,0.0,0.5,0.6,0.0,0.0,CON,2012,,,,,,,,,,,,,,,,,,,,,,0.0,-6.189938112900149e-18,0.0,1.6363871874882412e-17,,2.5434834404955655e-18
84,84,84,84,84,84,jbansfiel,Johnny Bansfield,11,2.36,1.45,0.91,1.36,17.18,96.43,0.0,2.18,0.0,0.36,1.55,0.0,0.0,DET,2012,,,,,,,,,,,,,,Handler,,,,,,,3.810755737667201,1.8354786622993189,1.538696352117067,2.125633366221063,0.9131018059343976,0.4390135472154369,1.6032275466429615
85,85,85,85,85,85,abosco,Andrew Bosco,9,3.0,1.78,1.22,1.33,15.22,89.54,0.0,1.78,0.0,0.11,0.22,0.0,0.0,CON,2012,,,,,,,,,,,,,,,,,,,,,,0.0,-6.189938112900149e-18,0.0,1.6363871874882412e-17,,2.5434834404955655e-18
86,86,86,86,86,86,dhassell,Dan Hassell,9,2.0,1.22,0.78,1.33,9.44,100.0,0.0,1.0,0.0,0.22,0.56,0.0,0.0,ROC,2012,,,,,,,,,,,,,,,,,,,,,,0.0,-6.189938112900149e-18,0.0,1.6363871874882412e-17,,2.5434834404955655e-18
87,87,87,87,87,87,htreegoob,Harrison Treegoob,12,1.75,0.83,0.92,1.33,6.0,85.71,0.0,1.0,0.0,0.33,0.92,0.0,0.0,PHS,2012,,,,,,,,,,,,,,,,,,,,,,0.0,-6.189938112900149e-18,0.0,1.6363871874882412e-17,,2.5434834404955655e-18
88,88,88,88,88,88,mbaum,Matt Baum,9,2.78,1.78,1.0,1.33,19.0,90.48,0.0,2.0,0.0,0.11,0.67,0.0,0.0,CON,2012,,,,,,,,,,,,,,Handler,,,,,,,-1.484357685206214,-0.6040780840140936,0.11850033739309081,0.07321738177640864,-0.3416502671991784,0.023193744580314535,-0.18850265801094312
89,89,89,89,89,89,sthor,Steven Thor,9,1.0,0.56,0.44,1.33,1.44,,0.0,0.22,0.0,0.0,0.56,0.0,0.0,PHS,2012,,,,,,,,,,,,,,,,,,,,,,0.0,-6.189938112900149e-18,0.0,1.6363871874882412e-17,,2.5434834404955655e-18
90,90,90,90,90,90,ajohnston,Adam Johnston,13,2.85,1.23,1.62,1.31,10.08,87.92,0.0,1.38,0.0,0.46,0.31,0.0,0.0,RIR,2012,,,,,,,,,,,,,,,,,,,,,,0.0,-6.189938112900149e-18,0.0,1.6363871874882412e-17,,2.5434834404955655e-18
91,91,91,91,91,91,dlatz,Dan Latz,10,1.4,0.7,0.7,1.3,5.1,86.44,0.0,0.8,0.0,0.1,0.8,0.0,0.0,IND,2012,,,,,,,,,,,,,,Handler,,,,,,,0.1681083934048189,-0.32100741871670374,-1.310051305682579,0.6074012942372392,0.804192911398772,-0.00761049571629586,-0.054866129690817944
92,92,92,92,92,92,jbeaulieu,Josh Beaulieu,10,1.8,0.6,1.2,1.3,5.2,89.66,0.0,0.6,0.0,0.3,0.4,0.0,0.0,RIR,2012,,,,,,,,,,,,68.0,160.0,,,,,,,,,0.0,-6.189938112900149e-18,0.0,1.6363871874882412e-17,,2.5434834404955655e-18
93,93,93,93,93,93,shenderso,Samuel Henderson,10,1.5,1.4,0.1,1.3,6.6,88.0,0.0,0.9,0.0,0.2,0.9,0.0,0.0,RIR,2012,,,,,,,,,,,,,,,,,,,,,,0.0,-6.189938112900149e-18,0.0,1.6363871874882412e-17,,2.5434834404955655e-18
94,94,94,94,94,94,zsmith,Zack Smith,10,2.0,1.2,0.8,1.3,12.4,96.12,0.0,1.4,0.0,0.1,0.8,0.0,0.0,ROC,2012,,,,,,,,,,,,69.0,175.0,Handler,,,,,,,-1.146972831005315,0.29203247504064966,0.7025645692261459,-1.022267677296637,-1.9261121846602225,-0.10570115221864777,-0.488445704422516
95,95,95,95,95,95,mgroeber,Michael Groeber,11,2.0,1.55,0.45,1.27,7.36,87.1,0.0,1.09,0.0,0.09,0.45,0.0,0.0,CLB,2012,,,,,,,,,,,,,,,,,,,,,,0.0,-6.189938112900149e-18,0.0,1.6363871874882412e-17,,2.5434834404955655e-18
96,96,96,96,96,96,nhirannet,Nick Hirannet,15,3.33,2.2,1.13,1.27,17.13,90.18,0.0,1.87,0.0,0.6,0.4,0.0,0.0,PHS,2012,,,,,,,,,,,,,,,,,,,,,,0.0,-6.189938112900149e-18,0.0,1.6363871874882412e-17,,2.5434834404955655e-18
97,97,97,97,97,97,adelreal,Aaron Del Real,8,1.88,0.63,1.25,1.25,10.75,96.63,0.0,1.25,0.0,0.63,1.25,0.0,0.0,DET,2012,,,,,,,,,,,,,,Cutter,,,,,,,0.8970147094793856,0.12136065874803947,0.23623002747609637,-0.32541520868156254,-1.1426113758524277,-0.04049498115688393,-0.2776089745774636
98,98,98,98,98,98,bsage,Ben Sage,8,1.0,0.38,0.63,1.25,4.25,89.47,0.0,0.5,0.0,0.0,0.75,0.0,0.0,CLB,2012,,,,,,,,,,,,,,,,,,,,,,0.0,-6.189938112900149e-18,0.0,1.6363871874882412e-17,,2.5434834404955655e-18
99,99,99,99,99,99,gmisleh,Gus Misleh,8,1.0,0.25,0.75,1.25,3.38,87.1,0.0,0.5,0.0,0.13,0.88,0.0,0.0,CLB,2012,,,,,,,,,,,,,,Cutter,,,,,,,0.4056627616076234,-0.27467980917339996,2.084503827412307,1.2559202809370091,0.8185889632978292,0.3854643849311681,0.9710833156184363
100,100,100,100,100,100,jellwood,Jesse Ellwood,9,1.67,0.56,1.11,1.22,4.11,86.05,0.0,0.67,0.0,0.22,0.44,0.0,0.0,DET,2012,,,,,,,,,,,,,,,,,,,,,,0.0,-6.189938112900149e-18,0.0,1.6363871874882412e-17,,2.5434834404955655e-18
101,101,101,101,101,101,mmeilstru,Michael Meilstrup,9,1.0,0.44,0.56,1.22,0.0,,0.0,0.0,0.0,0.0,0.22,0.0,0.0,CLB,2012,,,,,,,,,,,,,,,,,,,,,,0.0,-6.189938112900149e-18,0.0,1.6363871874882412e-17,,2.5434834404955655e-18
102,102,102,102,102,102,aedinger,Alex Edinger,15,3.07,2.07,1.0,1.2,12.93,87.0,0.0,1.93,0.0,0.6,0.67,0.0,0.0,DET,2012,,,,,,,,,,,,,,,,,,,,,,0.0,-6.189938112900149e-18,0.0,1.6363871874882412e-17,,2.5434834404955655e-18
103,103,103,103,103,103,dstoddard,David Stoddard,10,1.8,0.8,1.0,1.2,7.4,90.24,0.0,0.8,0.0,0.3,0.5,0.0,0.0,PHS,2012,,,,,,,,,,,,,,,,,,,,,,0.0,-6.189938112900149e-18,0.0,1.6363871874882412e-17,,2.5434834404955655e-18
104,104,104,104,104,104,jhighsmit,James Highsmith,5,0.6,0.2,0.4,1.2,0.0,,0.0,0.0,0.0,0.0,0.6,0.0,0.0,DET,2012,,,,,,,,,,,,,,,,,,,,,,0.0,-6.189938112900149e-18,0.0,1.6363871874882412e-17,,2.5434834404955655e-18
105,105,105,105,105,105,jkula,Jeff Kula,5,1.0,0.6,0.4,1.2,1.2,,0.0,0.2,0.0,0.0,0.4,0.0,0.0,CLB,2012,,,,,,,,,,,,,,Handler,,,,,,,2.1139599118570502,0.3605336891018331,-1.0095754209244232,-1.0704726660424841,0.2212050027781468,-0.1953733398772658,-0.3745773487717319
106,106,106,106,106,106,edixon,Eric Dixon,6,0.83,0.17,0.67,1.17,1.33,,0.0,0.17,0.0,0.0,0.5,0.0,0.0,ROC,2012,,,,,,,,,,,,,,,,,,,,,,0.0,-6.189938112900149e-18,0.0,1.6363871874882412e-17,,2.5434834404955655e-18
107,107,107,107,107,107,khanzel,Kevin Hanzel,7,1.29,0.57,0.71,1.14,8.71,96.83,0.0,1.0,0.0,0.14,1.0,0.0,0.0,CIN,2012,,,,,,,,,,,,,,Defender,,,,,,,-0.6874704926997839,-0.6461485672998665,-1.2730023074896746,-0.4333371891087828,0.7376645914693655,-0.12759703156597393,-0.4037058681072395
108,108,108,108,108,108,sdoherty,Shaun Doherty,7,0.71,0.14,0.57,1.14,5.57,88.64,0.0,0.71,0.0,0.0,1.14,0.0,0.0,RIR,2012,,,,,,,,,,,,,,,,,,,,,,0.0,-6.189938112900149e-18,0.0,1.6363871874882412e-17,,2.5434834404955655e-18
109,109,109,109,109,109,frobinson,Franklyn Robinson,8,0.88,0.0,0.88,1.13,4.13,89.19,0.0,0.5,0.0,0.0,0.75,0.0,0.0,CIN,2012,,,,,,,,,,,,,,,,,,,,,,0.0,-6.189938112900149e-18,0.0,1.6363871874882412e-17,,2.5434834404955655e-18
110,110,110,110,110,110,kkula,Kevin Kula,9,1.44,0.0,1.44,1.11,2.33,87.5,0.0,0.33,0.0,0.11,0.11,0.0,0.0,CLB,2012,,,,,,,,,,,,,,Handler,,,,,,,-2.626271688377436,-1.0395220254215045,0.32582192072139465,0.10560879608780926,0.6367643978592038,0.0809036134099035,0.007168272311725787
111,111,111,111,111,111,agrintsva,Alex Grintsvayg,10,1.3,0.5,0.8,1.1,7.3,89.02,0.0,0.9,0.0,0.1,0.8,0.0,0.0,PHS,2012,,,,,,,,,,,,,,,,,,,,,,0.0,-6.189938112900149e-18,0.0,1.6363871874882412e-17,,2.5434834404955655e-18
112,112,112,112,112,112,ccobb,Chip Cobb,10,1.3,0.5,0.8,1.1,6.3,87.5,0.0,0.9,0.0,0.1,0.8,0.0,0.0,RIR,2012,,,,,,,,,,,,,,Defender,,,,,,,-0.6665925401293731,-0.5932855134539982,0.1274159992166079,-0.2632450102064812,-0.5291669479665694,-0.021749132804718102,-0.3145703681026102
113,113,113,113,113,113,jtaris,Joe Taris,11,2.09,1.45,0.64,1.09,12.36,87.74,0.0,1.73,0.0,0.27,1.0,0.0,0.0,CLB,2012,,,,,,,,,,,,,,,,,,,,,,0.0,-6.189938112900149e-18,0.0,1.6363871874882412e-17,,2.5434834404955655e-18
114,114,114,114,114,114,bjones,Brad Jones,1,1.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CLB,2012,,,,,,,,,,,,,,,,,,,,,,0.0,-6.189938112900149e-18,0.0,1.6363871874882412e-17,,2.5434834404955655e-18
115,115,115,115,115,115,bweyers,Ben Weyers,7,1.29,0.29,1.0,1.0,3.14,95.65,0.0,0.43,0.0,0.0,0.14,0.0,0.0,CON,2012,,,,,,,,,,,,,,,,,,,,,,0.0,-6.189938112900149e-18,0.0,1.6363871874882412e-17,,2.5434834404955655e-18
116,116,116,116,116,116,cbilodeau,Colin Bilodeau,1,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,DET,2012,,,,,,,,,,,,,,,,,,,,,,0.0,-6.189938112900149e-18,0.0,1.6363871874882412e-17,,2.5434834404955655e-18
117,117,117,117,117,117,dlipson,Dave Lipson,8,1.0,0.63,0.38,1.0,5.38,89.58,0.0,0.63,0.0,0.13,0.75,0.0,0.0,RIR,2012,,,,,,,,,,,,,,,,,,,,,,0.0,-6.189938112900149e-18,0.0,1.6363871874882412e-17,,2.5434834404955655e-18
118,118,118,118,118,118,gsanti,Garrett Santi,6,1.33,0.17,1.17,1.0,6.33,90.48,0.0,0.83,0.0,0.33,0.83,0.0,0.0,CON,2012,,,,,,,,,,,,69.0,,Handler,,,,,,,-1.4003787602518547,-0.6315730895357248,-0.3764580402436392,-0.3634825629582907,-3.1353219660513374,-0.17257474055406932,-1.126708914697248
119,119,119,119,119,119,jbotti,Josh Botti,5,0.6,0.4,0.2,1.0,3.0,,0.0,0.4,0.0,0.0,0.8,0.0,0.0,CLB,2012,,,,,,,,,,,,,,,,,,,,,,0.0,-6.189938112900149e-18,0.0,1.6363871874882412e-17,,2.5434834404955655e-18
120,120,120,120,120,120,jramerman,John Ramerman,5,0.6,0.0,0.6,1.0,1.8,,0.0,0.2,0.0,0.0,0.6,0.0,0.0,ROC,2012,,,,,,,,,,,,,,,,,,,,,,0.0,-6.189938112900149e-18,0.0,1.6363871874882412e-17,,2.5434834404955655e-18
121,121,121,121,121,121,jyoder,Jason Yoder,10,2.1,1.8,0.3,1.0,13.6,96.45,0.0,1.5,0.0,0.6,1.0,0.0,0.0,IND,2012,,,,,,,,,,,,,,Handler,,,,,,,-1.0589106242996826,-0.37219151313735,-0.41552792354840856,0.6142731413268128,-0.7486791142496008,0.02187917245199497,-0.23053135240213662
122,122,122,122,122,122,mjuratova,Michael Juratovac,1,0.0,0.0,0.0,1.0,18.0,90.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,CIN,2012,,,,,,,,,,,,,,,,,,,,,,0.0,-6.189938112900149e-18,0.0,1.6363871874882412e-17,,2.5434834404955655e-18
123,123,123,123,123,123,mserota,Michael Serota,1,1.0,1.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DET,2012,,,,,,,,,,,,,,,,,,,,,,0.0,-6.189938112900149e-18,0.0,1.6363871874882412e-17,,2.5434834404955655e-18
124,124,124,124,124,124,mtomasko,Matt Tomasko,7,0.86,0.29,0.57,1.0,1.86,,0.0,0.29,0.0,0.0,0.43,0.0,0.0,CON,2012,,,,,,,,,,,,,,,,,,,,,,0.0,-6.189938112900149e-18,0.0,1.6363871874882412e-17,,2.5434834404955655e-18
125,125,125,125,125,125,mgallin,Matthew Gallin,11,2.18,1.45,0.73,0.91,11.64,85.91,0.0,1.91,0.0,0.55,1.18,0.0,0.0,PHS,2012,,,,,,,,,,,,,,Handler,,,,,,,-1.6876608171667824,-0.9926462252855182,-0.6328378993186184,0.003664713838022194,0.5259498869224357,-0.024428490270785832,-0.27396738096091966
126,126,126,126,126,126,cgallaghe,Chris Gallagher,9,1.78,1.33,0.44,0.89,17.0,98.08,0.0,2.11,0.0,0.89,2.11,0.0,0.0,CIN,2012,,,,,,,,,,,,,,,,,,,,,,0.0,-6.189938112900149e-18,0.0,1.6363871874882412e-17,,2.5434834404955655e-18
127,127,127,127,127,127,jserafini,John Serafini,9,1.89,1.0,0.89,0.89,9.11,98.8,0.0,1.0,0.0,0.44,0.44,0.0,0.0,ROC,2012,,,,,,,,,,,,,,,,,,,,,,0.0,-6.189938112900149e-18,0.0,1.6363871874882412e-17,,2.5434834404955655e-18
128,128,128,128,128,128,elewis,Eric Lewis,8,1.38,0.38,1.0,0.88,10.0,100.0,0.0,1.25,0.0,0.13,0.88,0.0,0.0,IND,2012,,,,,,,,,,,,,,,,,,,,,,0.0,-6.189938112900149e-18,0.0,1.6363871874882412e-17,,2.5434834404955655e-18
129,129,129,129,129,129,rwharton,Rob Wharton,8,1.0,0.38,0.63,0.88,4.5,85.71,0.0,0.75,0.0,0.0,0.63,0.0,0.0,CIN,2012,,,,,,,,,,,,,,,,,,,,,,0.0,-6.189938112900149e-18,0.0,1.6363871874882412e-17,,2.5434834404955655e-18
130,130,130,130,130,130,acorley,Aaron Corley,7,0.57,0.14,0.43,0.86,3.43,88.89,0.0,0.43,0.0,0.0,0.71,0.0,0.0,CIN,2012,,,,,,,,,,,,,,,,,,,,,,0.0,-6.189938112900149e-18,0.0,1.6363871874882412e-17,,2.5434834404955655e-18
131,131,131,131,131,131,dwolff,Dylan Wolff,7,1.0,0.86,0.14,0.86,6.0,87.5,0.0,0.86,0.0,0.0,0.71,0.0,0.0,RIR,2012,,,,,,,,,,,,,,,,,,,,,,0.0,-6.189938112900149e-18,0.0,1.6363871874882412e-17,,2.5434834404955655e-18
132,132,132,132,132,132,kkelly,Kieran Kelly,7,1.0,0.57,0.43,0.86,2.43,,0.0,0.29,0.0,0.14,0.29,0.0,0.0,CLB,2012,,,,,,,,,,,,,,Handler,,,,,,,0.0940906264204976,-0.0058776924099401915,0.7188362932884043,-1.2275136952063674,0.6385709621649582,-0.03743600647522557,0.031003966959263718
133,133,133,133,133,133,jcormier,Jake Cormier,6,0.67,0.0,0.67,0.83,3.0,90.0,0.0,0.33,0.0,0.0,0.5,0.0,0.0,RIR,2012,,,,,,,,,,,,,,,,,,,,,,0.0,-6.189938112900149e-18,0.0,1.6363871874882412e-17,,2.5434834404955655e-18
134,134,134,134,134,134,kchu,Kevin Chu,9,1.33,0.56,0.78,0.78,4.67,91.3,0.0,0.67,0.0,0.22,0.33,0.0,0.0,IND,2012,,,,,,,,,,,,,,,,,,,,,,0.0,-6.189938112900149e-18,0.0,1.6363871874882412e-17,,2.5434834404955655e-18
135,135,135,135,135,135,manderson,Matt Anderson,4,0.5,0.0,0.5,0.75,0.0,,0.0,0.0,0.0,0.0,0.25,0.0,0.0,ROC,2012,,,,,,,,,,,,,,,,,,,,,,0.0,-6.189938112900149e-18,0.0,1.6363871874882412e-17,,2.5434834404955655e-18
136,136,136,136,136,136,ykubo,Yuri Kubo,4,0.75,0.0,0.75,0.75,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IND,2012,,,,,,,,,,,,,,,,,,,,,,0.0,-6.189938112900149e-18,0.0,1.6363871874882412e-17,,2.5434834404955655e-18
137,137,137,137,137,137,aengel,Austin Engel,7,0.57,0.14,0.43,0.71,5.0,89.74,0.0,0.57,0.0,0.0,0.71,0.0,0.0,DET,2012,,,,,,,,,,,,,,Handler,,,,,,,2.5653850977348207,0.7934241972705297,-1.1013764747397594,0.6100670348561981,1.518066959655936,0.03741908788485266,0.4550454292607261
138,138,138,138,138,138,dward,David Ward,7,0.86,0.43,0.43,0.71,6.14,89.58,0.0,0.71,0.0,0.14,0.71,0.0,0.0,ROC,2012,,,,,,,,,,,,,,,,,,,,,,0.0,-6.189938112900149e-18,0.0,1.6363871874882412e-17,,2.5434834404955655e-18
139,139,139,139,139,139,npeppers,Nick Peppers,10,1.7,0.3,1.4,0.7,9.4,97.92,0.0,1.2,0.0,0.1,0.3,0.0,0.0,CIN,2012,,,,,,,,,,,,,,Handler,,,,,,,-0.6569468722417471,-0.12470183501614333,0.825743910821095,-0.46763925767778436,0.2352903029037722,0.0467166977108873,0.11717328025773488
140,140,140,140,140,140,ldiorio,Luke DiOrio,9,1.33,0.44,0.89,0.67,6.0,90.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,RIR,2012,,,,,,,,,,,,,,,,,,,,,,0.0,-6.189938112900149e-18,0.0,1.6363871874882412e-17,,2.5434834404955655e-18
141,141,141,141,141,141,pdreisbac,Pete Dreisbach,3,0.67,0.33,0.33,0.67,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CIN,2012,,,,,,,,,,,,,,,,,,,,,,0.0,-6.189938112900149e-18,0.0,1.6363871874882412e-17,,2.5434834404955655e-18
142,142,142,142,142,142,sbrennan,Samuel Brennan,9,1.33,0.33,1.0,0.67,5.0,86.54,0.0,0.78,0.0,0.33,0.44,0.0,0.0,DET,2012,,,,,,,,,,,,,,,,,,,,,,0.0,-6.189938112900149e-18,0.0,1.6363871874882412e-17,,2.5434834404955655e-18
143,143,143,143,143,143,thorvath,Thomas Horvath,6,0.67,0.0,0.67,0.67,2.67,,0.0,0.33,0.0,0.0,0.33,0.0,0.0,ROC,2012,,,,,,,,,,,,,,,,,,,,,,0.0,-6.189938112900149e-18,0.0,1.6363871874882412e-17,,2.5434834404955655e-18
144,144,144,144,144,144,mjaffe,Matt Jaffe,8,0.88,0.5,0.38,0.63,4.88,88.64,0.0,0.63,0.0,0.25,0.63,0.0,0.0,PHS,2012,,,,,,,,,,,,73.0,185.0,Handler,,,,,,,-1.6643939768047415,-0.16749022690443852,0.42633493492872165,-0.6030698318364053,-0.3630477635935529,-0.02749597927883343,-0.17681822185141877
145,145,145,145,145,145,bsever,Ben Sever,15,3.87,2.73,1.13,0.6,17.73,93.33,0.0,2.53,0.0,1.07,0.33,0.0,0.0,CIN,2012,,,,,,,,,,,,,,Handler,,,,,,,2.173550254694304,0.31153265306001543,-0.22934411511367883,0.35345395136624136,0.026388632264890303,0.036311923144944566,0.11550778039436707
146,146,146,146,146,146,njudson,Nick Judson,5,1.4,0.2,1.2,0.6,10.8,85.71,0.0,1.8,0.0,0.4,1.4,0.0,0.0,CON,2012,,,,,,,,,,,,,,,,,,,,,,0.0,-6.189938112900149e-18,0.0,1.6363871874882412e-17,,2.5434834404955655e-18
147,147,147,147,147,147,bpate,Brian Pate,7,0.71,0.43,0.29,0.57,10.29,90.0,0.0,1.14,0.0,0.0,1.0,0.0,0.0,CIN,2012,,,,,,,,,,,,,,,,,,,,,,0.0,-6.189938112900149e-18,0.0,1.6363871874882412e-17,,2.5434834404955655e-18
148,148,148,148,148,148,abargende,Alex Bargende,4,0.75,0.25,0.5,0.5,6.25,89.29,0.0,0.75,0.0,0.25,0.75,0.0,0.0,RIR,2012,,,,,,,,,,,,,,,,,,,,,,0.0,-6.189938112900149e-18,0.0,1.6363871874882412e-17,,2.5434834404955655e-18
149,149,149,149,149,149,dbutler,Daniel Butler,2,1.0,0.0,1.0,0.5,4.5,,0.0,0.5,0.0,0.0,0.0,0.0,0.0,CLB,2012,,,,,,,,,,,,,,Defender,,,,,,,-1.8398912007134849,-0.8973529129890131,-0.2865375039378158,-0.05549735052465604,-0.39262723197753907,-0.031421529855739434,-0.408003749857256
150,150,150,150,150,150,jrhyne,Jordan Rhyne,8,1.13,0.88,0.25,0.5,9.38,90.36,0.0,1.0,0.0,0.25,0.63,0.0,0.0,CLB,2012,,,,,,,,,,,,,,Handler,,,,,,,1.102088199101261,-0.33833325358699284,-0.19245728211538699,0.7813880429127078,-0.09953466716925782,0.08510096670493184,0.037765710010267524
151,151,151,151,151,151,ksouser,Kevin Souser,2,1.0,0.0,1.0,0.5,13.5,90.0,0.0,1.5,0.0,0.5,1.5,0.0,0.0,DET,2012,,,,,,,,,,,,,,,,,,,,,,0.0,-6.189938112900149e-18,0.0,1.6363871874882412e-17,,2.5434834404955655e-18
152,152,152,152,152,152,scrabtree,Scott Crabtree,4,0.5,0.25,0.25,0.5,1.75,,0.0,0.25,0.0,0.0,0.25,0.0,0.0,CIN,2012,,,,,,,,,,,,,,,,,,,,,,0.0,-6.189938112900149e-18,0.0,1.6363871874882412e-17,,2.5434834404955655e-18
153,153,153,153,153,153,sreinhard,Seth Reinhardt,4,0.5,0.0,0.5,0.5,2.0,,0.0,0.25,0.0,0.0,0.25,0.0,0.0,RIR,2012,,,,,,,,,,,,,,Defender,,,,,,,1.373551193631793,0.7455478337180487,-0.36414452007399695,-0.4833009217318188,-2.0120689583118954,-0.14567432157958674,-0.5284916415999156
154,154,154,154,154,154,srichards,Sam Richards,6,0.67,0.0,0.67,0.5,1.33,,0.0,0.17,0.0,0.0,0.0,0.0,0.0,RIR,2012,,,,,,,,,,,,,,,,,,,,,,0.0,-6.189938112900149e-18,0.0,1.6363871874882412e-17,,2.5434834404955655e-18
155,155,155,155,155,155,dhochhalt,David Hochhalter,15,5.2,3.87,1.33,0.47,34.2,95.71,0.0,3.93,0.0,1.6,0.8,0.0,0.0,DET,2012,,,,,,,,,,,,,,Handler,,,,,,,4.051866534252208,1.0758362254442007,0.36731677039331745,2.8690056720694987,-0.06820582098470727,0.381407830794926,1.0609882117305773
156,156,156,156,156,156,tbrowarja,Teddy Browar-Jarus,14,2.79,2.14,0.64,0.43,14.79,86.25,0.0,2.36,0.0,0.64,0.64,0.0,0.0,RIR,2012,,,,,,,,,,,,,,,,,,,,,,0.0,-6.189938112900149e-18,0.0,1.6363871874882412e-17,,2.5434834404955655e-18
157,157,157,157,157,157,mbjevoluk,Michael Bjevoluk,5,0.8,0.2,0.6,0.4,4.8,88.89,0.0,0.6,0.0,0.0,0.2,0.0,0.0,CLB,2012,,,,,,,,,,,,,,,,,,,,,,0.0,-6.189938112900149e-18,0.0,1.6363871874882412e-17,,2.5434834404955655e-18
158,158,158,158,158,158,pkelsy,Pat Kelsy,10,1.3,0.4,0.9,0.4,5.5,85.94,0.0,0.9,0.0,0.0,0.0,0.0,0.0,RIR,2012,,,,,,,,,,,,,,,,,,,,,,0.0,-6.189938112900149e-18,0.0,1.6363871874882412e-17,,2.5434834404955655e-18
